Level Selction Distribution
Spread: 237
v4b-4;2120
vc6-8;2131
v4b-2;2133
v3d-3;2141
vc3-3;2148
v5c-17;2155
vc5b-5;2156
vg2-10;2156
vc4c-8;2157
v1-10;2160
v3-14;2163
vg2-3;2163
v1-4;2165
vg1-2a;2166
vg1-7;2167
vg1-4;2170
vc6-4;2170
vg3-7;2170
vg9-2;2170
vc4a-1;2171
v6-15;2173
vc5b-6;2173
vc2-9;2174
v2d-1;2174
v5a-14;2174
vg2-9;2175
vg2-4;2175
vg0-4;2176
vg1-6a;2177
v6-9;2177
vg3-9;2177
vg4-10;2177
vc2-1;2178
vi2-5;2180
vc5c-4;2181
vg1-1;2182
v1-20;2182
vc4c-5;2183
vc4a-10;2183
v4b-8;2183
v2-18;2184
vc3-4;2185
vc4c-7;2185
v7-3;2186
v2d-11;2186
v4a-10;2187
vc3-1;2187
v7-12;2187
v3-20;2187
v2-14;2187
v2d-4;2188
v4b-15;2190
vc4b-6;2190
v3-5;2190
vg1-2;2190
v5c-7;2191
vc4a-8;2191
vc3-7;2193
vg3-8;2193
v1d-11;2193
vg3-2;2194
vc3-2;2194
v4a-8;2195
v2d-17;2195
vi4-2;2195
vi2-4;2195
vg4-2;2198
vi3-4;2198
v5c-6;2199
v3-7;2201
v3d-9;2202
vc4b-10;2202
vi5-4;2203
vc5a-1;2203
v5c-4;2204
v5a-15;2204
vc4c-6;2204
v6-12;2204
vg5-9;2205
v3d-8;2205
vc6-10;2205
vg1-5;2206
v5c-14;2206
v5c-20;2206
vc5a-2;2207
vg3-4;2207
v1d-18;2208
v1d-13;2209
v2d-18;2209
v3d-11;2209
vc1-2;2209
v5a-10;2210
vg9-7;2210
vg1-8;2210
v6-8;2211
v6-16;2211
vi5-2;2211
v4a-6;2212
vg5-5;2212
vi2-6;2212
vg5-6;2212
vi3-3;2213
vc6-1;2213
v1d-9;2215
vg0-7;2215
vg4-4;2215
v7-15;2217
vc5b-9;2217
v4a-3;2218
v5c-18;2218
v1d-15;2218
vc4a-5;2218
vg5-4;2219
v3-3;2219
v5bxd-6;2220
vc4b-3;2220
v2-6;2220
v2d-8;2220
v4b-5;2220
v5a-5;2221
vi1-5;2222
vi4-4;2222
v2-15;2222
vc5a-9;2222
v3-16;2223
vc4c-3;2223
v7-2;2224
v5b-21;2224
v3d-17;2225
v1d-20;2225
v1-2;2225
v3d-18;2226
vi4-3;2226
v7-9;2226
v1-7;2227
vc4b-2;2227
v2xd-3;2227
v2-7;2227
vc5c-5;2228
vc5c-2;2228
vg1-3;2228
v6-14;2228
v4c-9;2228
vi1-8;2228
vc2-2;2228
vc2-8;2228
vg0-3;2229
vc4c-9;2229
vg0-9;2230
v3-10;2231
v4a-2;2231
v2d-15;2231
v5a-4;2232
vg0-8;2233
v2-13;2233
v5b-16;2233
vc3-6;2233
v5b-12;2234
v4a-4;2234
vc5b-1;2234
vc2-4;2234
vc5b-2;2235
v3-6;2235
v4b-1;2235
vg4-8;2235
vc4b-1;2235
v3-1;2235
v7-11;2236
v5bxd-5;2236
v3-17;2237
v7-4;2237
v3d-6;2238
v5c-13;2238
vi5-1;2238
v6-2;2239
vc2-6;2239
vi1-7;2239
v4a-13;2239
vc5b-7;2239
v5b-13;2239
v5a-9;2240
v2-1;2240
v1-9;2240
v5a-2;2240
vc2-5;2240
v7-14;2240
vg9-3;2240
vg0-5;2240
v1d-10;2241
vg2-1;2241
vg9-1;2241
vg0-10;2241
vi1-6;2241
v5bxu-9;2241
vc5a-4;2241
v1-16;2241
v5bxd-8;2242
v3-11;2242
vg5-2;2242
v4b-11;2242
vi2-2;2242
v2d-7;2242
v4a-9;2242
vc6-9;2242
v4b-9;2244
v1d-12;2244
v2-4;2244
v4c-13;2244
v3d-1;2244
vc5b-10;2244
v4b-10;2245
vg2-6;2245
vc6-2;2246
vc5b-4;2246
vg4-6;2246
v1d-14;2246
v4a-12;2246
v7-8;2246
v1d-19;2246
vg4-7;2246
v1d-8;2247
v1-5;2247
v4c-6;2247
v5c-2;2247
v7-5;2247
vc4a-3;2247
vg9-0;2248
v1xd-4;2248
vc4c-10;2248
v7-7;2248
vi3-2;2249
v1-12;2249
vc5c-8;2249
v2xu-5;2249
vc1-5;2250
vi1-4;2250
vc5a-10;2250
vg1-8a;2250
vg9-9;2250
v5c-5;2251
v2-11;2251
v6-3;2251
v3-19;2251
vg4-5;2251
vg5-10;2251
v2-10;2252
v5c-12;2252
v1xd-5;2253
v1d-3;2253
vc2-3;2253
v2d-2;2254
v1xd-6;2254
v3d-20;2254
v5bxu-2;2254
vg1-4a;2254
vg5-3;2254
vc5a-8;2255
v5bxu-4;2255
v4c-8;2255
vc1-10;2255
vg5-8;2255
vg4-3;2256
v1-3;2256
v3d-12;2256
vi1-1;2257
v2-5;2257
v1-11;2257
vc1-6;2257
v1-8;2257
v2xu-9;2257
vc6-7;2258
vg1-9a;2258
vg9-4;2258
v6-17;2258
vg1-7a;2259
v2d-10;2259
vc3-10;2259
vg4-9;2259
v3-4;2259
v1d-17;2259
v5b-15;2259
vg3-5;2261
v4c-7;2261
v2d-5;2261
v5c-15;2262
v5a-17;2262
vg1-1a;2262
vc4b-9;2262
v3d-16;2263
vg5-1;2263
v3-2;2264
v6-11;2264
v6-10;2265
v5c-3;2265
vi3-5;2265
v5c-9;2265
vc5c-3;2265
vc5c-6;2266
v2-16;2266
vc1-9;2267
v1d-7;2267
v2d-16;2268
vc4a-6;2268
v1d-5;2269
v3d-15;2270
v3-8;2270
v4a-14;2270
v2-2;2271
vg1-3a;2271
v5a-16;2271
v6-13;2272
v7-13;2272
v1-17;2272
v4c-10;2273
vc1-7;2273
vc2-7;2274
vg3-3;2274
v4b-1a;2274
vc5c-9;2274
v5a-21;2274
v3d-19;2274
v2-17;2275
vc6-5;2275
vg9-8;2275
v6-18;2275
v5c-19;2275
v4b-13;2276
vc4c-4;2277
vg0-2;2277
vc5a-3;2278
v4a-11;2278
v3d-2;2278
vc5b-8;2278
v4c-12;2279
v2d-9;2279
vc4c-2;2279
v7-10;2279
v4a-15;2280
v1-19;2280
v4b-6;2280
v4c-11;2280
vc3-5;2280
vc4a-2;2281
vc4b-7;2281
v4c-5;2281
v6-6;2281
vg3-6;2282
v5bxd-7;2282
v6-7;2282
v1-6;2282
vg9-5;2283
v2xu-2;2283
vg2-8;2283
vi3-6;2285
v3d-14;2285
vg2-2;2285
v6-20;2286
v6-19;2286
vg2-5;2286
v6-5;2286
v5c-16;2287
vi1-2;2287
vc5a-5;2288
v4b-12;2289
vc6-3;2289
vc5a-7;2291
v7-6;2291
vc4b-8;2291
vg9-6;2291
v1-14;2292
v5bxu-6;2292
v5c-8;2293
v3-15;2293
v5b-22;2294
vc5a-6;2294
v1-15;2294
v1-13;2294
v5c-10;2295
vg1-9;2295
v1d-2;2295
v4a-5;2295
v1d-6;2296
vc5b-3;2296
vg5-7;2296
v5a-11;2299
v5b-20;2300
vc4a-9;2300
vc4a-7;2300
v6-4;2300
v4a-7;2301
v2d-14;2302
