Level Selction Distribution
Spread: 278
vc5a-2;2124
v5bxd-5;2133
vg2-3;2139
vg1-9;2146
v4c-5;2155
v5c-7;2155
vc4a-8;2158
vg3-6;2160
v6-16;2161
vi1-1;2161
v7-12;2164
vc6-9;2166
v3-3;2166
vc5b-8;2167
v3d-10;2168
v5a-17;2169
v3-6;2170
v5b-16;2172
vc4c-2;2173
v2d-5;2173
v1-13;2174
vg3-8;2175
v5c-14;2176
vc3-7;2176
v2xu-9;2177
v2-15;2177
v2d-7;2179
vi4-2;2180
v1d-7;2180
vg1-2a;2181
v5a-15;2181
v2d-15;2182
vg9-1;2183
v3-5;2184
vc4b-9;2186
v3d-9;2186
v3d-16;2187
vc5c-9;2188
v4a-8;2188
v2d-9;2189
vg9-7;2189
v4a-14;2189
v2-5;2190
vc6-1;2191
vc4a-10;2191
vi5-1;2192
v5b-12;2192
vg2-1;2192
v1d-17;2193
vi2-2;2194
vg9-3;2196
vi4-1;2197
v5a-21;2197
v2d-16;2197
vi2-4;2198
vc4b-3;2198
vg5-1;2199
v5c-13;2199
v6-19;2199
v2-9;2199
v6-5;2199
v1-2;2199
v2-14;2200
vi3-3;2201
vi4-5;2201
vg0-3;2201
v3-4;2201
v5c-5;2202
v1-9;2202
vc3-10;2202
vc2-5;2204
v3-12;2204
v1-17;2204
vg9-5;2205
vg1-1a;2205
vc1-8;2206
v1-10;2206
vc4c-6;2206
vg1-4;2206
v3-10;2206
vc4a-9;2206
v5bxu-10;2207
vg1-4a;2208
vc2-6;2208
v3-14;2208
v3-17;2208
vc5a-8;2209
vc4a-7;2209
v1d-10;2209
vc2-2;2209
vc3-8;2210
v1-11;2210
vc6-4;2211
vg2-4;2211
v7-15;2211
vg5-4;2211
vg1-3a;2211
vg1-7;2212
vc4c-9;2212
vc1-1;2212
v4b-10;2212
vg2-8;2213
v4a-9;2213
v4b-2;2214
v1d-8;2214
v2-6;2214
v6-14;2214
v5bxu-6;2215
v1d-3;2215
v6-8;2216
vi2-3;2216
v4b-8;2217
v5c-18;2217
v3-9;2217
v1-7;2217
vc5b-10;2217
vg2-6;2217
v2d-19;2218
vc4b-5;2219
v3d-8;2219
vg0-4;2220
v6-17;2220
vc4b-2;2220
vg3-9;2220
v4a-12;2220
v7-4;2221
v4c-14;2222
vg3-1;2222
v5a-16;2223
vg3-3;2223
v1-6;2224
v5c-12;2224
v2d-3;2224
vi1-2;2225
vc5b-4;2225
v4b-3;2225
v5c-3;2225
v7-2;2226
v5a-8;2226
v4b-5;2226
v3d-13;2227
v1d-18;2227
vg5-3;2228
vc1-5;2228
v2d-18;2228
v6-7;2228
v1-18;2229
vg4-7;2229
vg0-1;2229
vc2-10;2229
vc5c-4;2230
v3d-15;2230
vc3-3;2230
vg9-8;2231
v4a-15;2231
v7-10;2231
vc1-9;2231
v5bxd-7;2231
v6-18;2231
vc5c-5;2231
v5c-10;2231
v2-3;2232
v7-5;2232
v1d-19;2233
vc1-10;2233
v3d-3;2233
vc5c-6;2233
v1-8;2233
v5a-11;2233
vg5-10;2234
vc4c-4;2235
v2-19;2235
vi4-3;2235
v3-11;2235
v1d-16;2235
v3d-7;2236
v5a-10;2236
vc4b-6;2236
v6-6;2237
v4a-6;2237
vc4c-5;2237
vi3-4;2237
v3-1;2237
vc5b-2;2237
v3d-2;2237
vc4b-7;2238
vc3-6;2239
vc5b-7;2239
vc5c-7;2240
v2-8;2240
v4a-4;2240
v2-4;2240
v4b-13;2241
vg4-5;2241
vc4a-3;2241
v7-11;2241
vc5a-10;2241
vi1-5;2242
v2d-14;2242
v5b-22;2242
v1-16;2242
vc2-4;2242
vg0-8;2243
vc1-4;2243
vc6-7;2243
vg1-5;2243
vc5a-3;2244
vi1-6;2244
vc5b-3;2244
vi3-5;2245
v1d-5;2245
v4c-12;2245
v7-14;2246
vc5c-3;2246
v5c-4;2246
v4b-1a;2247
v2-10;2247
vc6-8;2247
v6-13;2247
vc3-5;2247
v5c-16;2247
v3d-12;2248
v3-20;2248
vi5-4;2249
vg4-10;2249
v2-17;2249
v4b-6;2249
v1-4;2251
v4a-13;2251
vc5a-7;2251
v3d-4;2251
v1-19;2251
vg4-9;2252
v4c-8;2252
v3-15;2252
v5c-9;2252
v4a-5;2252
v5bxu-2;2252
v7-8;2253
vi1-8;2253
v1d-13;2253
v4b-4;2253
vg5-7;2253
v2d-12;2253
vc5a-5;2254
vg0-7;2254
v2-12;2254
vg5-9;2254
v3d-20;2255
vc4c-10;2255
v5a-5;2255
vc5b-1;2255
vc3-9;2255
vg0-10;2255
v1d-9;2255
vg2-2;2255
vg9-2;2255
v2-13;2255
vg3-4;2256
v1d-2;2256
vg5-8;2256
v4c-7;2257
v2d-4;2257
v3-18;2257
v4a-2;2258
v4b-15;2258
v6-10;2258
vg3-7;2258
v4c-10;2258
v4b-7;2259
v1d-14;2259
v3d-18;2259
v2d-17;2259
vi1-4;2260
v7-9;2260
v5b-15;2260
v4c-11;2260
v1d-11;2260
v4b-9;2260
vg3-2;2261
vc4c-7;2261
v3d-19;2261
v4c-13;2261
vg9-4;2262
vi2-5;2262
vg4-8;2262
v5bxd-6;2262
v1-15;2262
vg9-6;2263
v4c-9;2263
v2-1;2264
v4a-10;2265
v1d-15;2265
vc4a-1;2265
vc1-2;2265
vc2-9;2265
vc5a-4;2266
v1xd-6;2266
vc4a-5;2266
